id	filename	md5	size	state
4bef5c4a-8016-4840-a8dc-25f5e294c9d7	f771854c-24cb-499a-b13c-b2fee71bcb39.htseq.counts.gz	515cb28f629764c42acf108589cae673	256336	released
8b910d98-2f69-4633-8841-03cfe006aa31	b197f3a7-4bb6-4e88-b1cf-9ad513873739.htseq.counts.gz	0c574ee5645901c9fa3a26ca5da42d0d	250801	released
a0b881b4-d558-4b8c-88e8-9ee8c41ab9ed	c2bbbb93-eb63-4e5e-bea6-202311071937.htseq.counts.gz	211e203ef869982a1fe1da29d76dca31	256408	released
5eee6364-e788-4109-bc9c-569d43bd096b	677fb228-6830-4402-9eda-c4a0e975c189.htseq.counts.gz	674cf617d2e1fc930564b31b4c056526	257655	released
81791559-9f71-4f97-97b0-fef5e92278fd	5c389a62-c076-421d-9b55-03a6a44a7f32.htseq.counts.gz	37ebf01583881e917c7775c005465bce	258684	released
909861d9-1811-43c0-9a69-082dae07bb07	10f64bfb-e4ca-4426-b936-36e4c1c2cc2a.htseq.counts.gz	a9e6c57d242745fd7eb490ea06dff177	255407	released
5944024f-7687-4b2c-a9e2-ca42e6612f97	a87961f7-7a05-4248-a683-7047af4ea194.htseq.counts.gz	3ccfecf2ec017e247611651da1742e47	249215	released
5447f2aa-8e21-439c-9d9e-671a751a6f25	1595b26f-d684-4962-b7ee-1f64addc4390.htseq.counts.gz	ee70a1eb91b513b06398c0281fc83409	247286	released
51cf6da0-aa2e-43cd-b72e-5b5901a93348	543d90e4-9064-47c2-a68d-fb123f627977.htseq.counts.gz	988aadb3d2ab5717a0c947eb96a8f72c	259435	released
b1b14371-3b25-4450-8895-ee6e27fe36ec	bbc8e3e4-ff61-49ea-8624-e0b5b078562e.htseq.counts.gz	d855a1d9137ebfa26c08c61a4198cbad	253865	released
d436e00d-2964-493a-a24c-2c24c1b0aee1	891f9d70-e716-4fc9-b53e-f120da74eea3.htseq.counts.gz	2ab9d64ae9d907f3096e9861470365b2	264959	released
0c0c7ac6-aa7e-4d5c-bc25-eea6e09cb83e	22ec8ef1-957b-468e-b101-a9e088f86338.htseq.counts.gz	e57859c969833787cec317bfbf9efe9f	254919	released
914939b1-a85c-4e7d-b312-164f1adc9d9f	590ef909-d0a1-4e19-a728-d6a8b34c9837.htseq.counts.gz	e868c56b372f052223770cf0d70cc287	256796	released
d79fb325-a654-4966-b3de-56cff950a138	ec240723-a6d1-484c-9103-92a709dd86f1.htseq.counts.gz	786aa67a0ebf1afe5d252f7a9e990894	253304	released
d94a19cf-7bd8-4b6d-b218-16ff328f1251	0af9ed7c-6508-4988-a2d2-66806cf14c95.htseq.counts.gz	cece56a364c9dc178ba1a0a1aad1e90c	254642	released
cecf6ba5-110f-4984-a2b4-2c7a68e149c9	5d065eaa-e3a8-420e-b983-c1a80e713ac9.htseq.counts.gz	28e4e8ffdb7b1b3386205fe9c14270ca	253428	released
c01ecb8b-8c57-4d44-b109-e03a436c1c0c	6a97d5c5-4178-4ced-b279-a2d5044f1fdb.htseq.counts.gz	abd89e40cdcf9bdc176ff4d57f95cf64	255517	released
b15ef305-d2be-4503-9953-a116f8aa5b9b	d7e7ad52-ecde-4744-b4e7-28dea4d186da.htseq.counts.gz	fe4293dfe9c804b49434aa210fa2ce3b	256298	released
c0a5ed3c-541f-47dc-b12d-2e7074d190bc	9a9ad966-3448-4ac4-81c2-df59121204f0.htseq.counts.gz	b0c1b1baedb8b0bc73d5920ac0838836	247875	released
ad98cc3a-5434-4e28-a206-99daf9c8c1bc	22d2db8e-f923-4006-baa6-249bccebd08e.htseq.counts.gz	b24781c1f50727522058fa98c7452894	260406	released
98f46209-ddae-4916-9fb6-75a45a7ce62d	3ac10a9b-801d-4e87-8b8d-33f1c7eed2bd.htseq.counts.gz	27112ba87d7bf7f396b1de1655d9c5e2	251783	released
ad16fac0-71bb-4a55-89f4-8d25625fc82b	ef700f61-d8b0-43d0-92d1-feec949adc72.htseq.counts.gz	e53f435a045401f2f6b8835fc615804a	255166	released
d222e400-bb6f-4a2c-a8ff-629a55fd03b5	390a7a27-3687-44a4-8e4c-7b343e418475.htseq.counts.gz	acbbc0bfd80cdedaba83d6e7e3711b36	254068	released
71668b57-2750-4f49-9ab7-098d66aa9c85	26a6f9a8-7fb5-4a18-bebb-bdb9ad451116.htseq.counts.gz	da5dc60ea7f2106f3c0d7139e3d6986e	255048	released
0d189924-862a-4fc1-ae1c-85f13d5bf8ad	1e69236e-5526-4bf1-8de5-35d50a71f227.htseq.counts.gz	391b4394a48b856fd9b435f82b8f78af	253595	released
d7cc4e9e-cd60-4995-ac43-fff15bbc671d	67de4131-2f71-415f-bac1-33bc14f6438e.htseq.counts.gz	f995841c55ad8d4e0995cb9818893050	259159	released
edeeea64-287f-43d8-a3e2-64d3d16f3168	b96fb7a6-9e5c-48ce-9ef8-aaef675cdfdd.htseq.counts.gz	3184d84bd2efcbbecc29d7887e5fc626	253139	released
19c998c3-e83a-42dc-889b-bd16393b6adc	576dfeab-3d42-4c3d-be8f-10279e800cfb.htseq.counts.gz	cf34a86a1b8c6edec7fe96348bd3b885	252896	released
8335e3de-2cd3-4175-afee-8abbbf44bd0a	91f4add6-50e3-48a0-b332-2946389309db.htseq.counts.gz	636f2bd2f7a2901d525e78e98dc0279a	254357	released
f82e58a1-05b3-46e3-b5a8-2565297fa762	a0c716d7-ab86-4381-9f1c-11f5e4d386ca.htseq.counts.gz	80597830eb434f30f463953ab70a31cf	253509	released
eaafd85b-44d4-41d2-a898-c882de2ccdd2	f0532052-b496-4435-abc4-93e23c6a68a5.htseq.counts.gz	1470b41aaa98f0ad2eb4807590b80e7c	258266	released
31afdd90-b09f-429d-9371-16c92c3fa4dd	3ee5534e-db4b-46b4-8d4d-111685eab0c9.htseq.counts.gz	d7c054d8fc556a5ed1b03006d21f898a	251482	released
9fedf3c0-6fe1-49c0-80d2-2613bc1c7759	29e88863-d1b0-4da0-be95-d0a82eb1d08b.htseq.counts.gz	43e9ea1bc6b2f7e2b891e3d2b6fe4cc6	250995	released
90c1150b-96d4-4d4f-a5b1-650bb7862f96	fabbefc8-53b5-42e4-9a54-39280d18f419.htseq.counts.gz	8972a25a1f0ebf2c712296c8dde493e2	264391	released
9e109fbe-8a9c-4f4e-8c7f-4d207f4bb71a	ace931f9-743c-4699-9198-2a93bf20b6aa.htseq.counts.gz	46a95bd50e702d37e27e1f90914f5646	257644	released
2ff3f415-bd55-4481-84b2-8ae67dbce5b5	f3876e31-2267-458d-826f-769bcfb34e56.htseq.counts.gz	5bbd4c820cabac46236e6920305bb116	254270	released
da12f45b-d6ab-456b-aeda-28ccee960c80	ec2e0f42-85e7-48be-ba3c-1afcee0e7e1b.htseq.counts.gz	5406d122a6ee1d2a7bf94caa01b8868a	254332	released
f5a44e09-4038-4ff2-88f9-8443ead7a103	1a13663e-9015-4eeb-ab6a-8f40a8bbf403.htseq.counts.gz	52a7dc754df76a7c765761b72d94539e	250121	released
84fdf46e-bfff-4ec2-a9fa-e05c816a7a80	a2225f76-3b17-494d-81b6-5c68b73150ff.htseq.counts.gz	ab29ef6fe982f6cd2612ad5e0c4e04f1	254104	released
