id	filename	md5	size	state
bc68952d-15cd-4f60-a425-b795ca5a9de8	57b2e9d8-ddae-4457-9959-0d911288e8dc.htseq.counts.gz	7bdbda1ed29a1f19559bdbdd8cc0dbb3	253006	live
f6ee2f6f-4432-472e-a450-0350a4061bd4	c1a570df-7a5f-44a1-9569-8a7eecb651d0.htseq.counts.gz	4282ab08f2ecd760cf24e9dd3bcfdc80	252112	live
61da654b-3099-4fe2-988b-a7e017acd4d1	f1afa28b-fac9-4e2e-b447-36097ef45a0b.htseq.counts.gz	5944a85ea4ca0785889cc79d83d0eb40	259028	live
a35c94a8-a70b-4d98-beb1-895d6d3091ac	70029e42-3b29-48f5-908e-7cd203103277.htseq.counts.gz	52d6a791a4e09597275081105d791ab2	257950	live
b78740ea-66ee-4ed4-b5e8-a2b2ae621c33	9da11996-ba83-4163-bc96-c20a038ee77b.htseq.counts.gz	7f4f67f8a14519c3baa666eeb2b83475	260099	live
0168550b-f361-49e2-832e-913e9e783240	2eeb46a1-0422-4a77-b58d-3b7d57d51b44.htseq.counts.gz	b11432b3e7e9ece3a8a31d84d7ddc693	258320	live
d45a9e29-bb66-4282-bd40-dbe273c93d6f	96ddce60-2be5-4f57-814b-35722aa00fd9.htseq.counts.gz	c04f51b73046709d6284d4f895124073	260544	live
2a1ad552-6622-4e0c-85c5-a3af9d30134a	9151bbcc-ecef-40fc-8834-e24ff848e1a2.htseq.counts.gz	7acc25febf2e7a73a0e83c142b5f6741	257275	live
3560fd9a-f134-4e95-ae7e-efc75ad33b3e	7bca938a-45fa-4a07-ba7b-71796388e645.htseq.counts.gz	20ea8552fe5e32dd6867dc9a07b567b9	250329	live
74834efb-9c43-4e7d-b9b7-5711ed83d25a	40633fb7-6665-4897-ba2d-76502e35dcd7.htseq.counts.gz	b1291126001abcaf231045da8a4a176b	259129	live
af091eb0-baf2-4d5f-9118-8a1a0dc896dc	e84e835c-ce99-46bd-a50b-068cfb983143.htseq.counts.gz	6a817c12b51d0543ec8d1a1bb4f40c8a	252106	live
15877ef9-8b99-4f7c-8c7b-4ba02d7c7991	9075b4ab-16ef-4cdd-bfe5-855d18b15e11.htseq.counts.gz	d52e92bcdcf32c66a5a7e0a6e8d68aad	255624	live
5dd56b1e-be8e-46a2-9bd2-c7da4bb7e30d	4810fb0a-881e-40be-9705-9c41b143e83b.htseq.counts.gz	3e8b98ef4a0aa9b205c8ca5c7cf1b946	255934	live
f8cd3f2b-91ba-4364-ae04-63ac9b6c055c	22562d81-b588-454e-bf1a-c67bd24f0d54.htseq.counts.gz	2bb8108ffd82f8aab56e35165540c778	252017	live
e054202c-13be-47be-9475-860e444a3f17	6a818968-d75b-44b5-8b1e-53ff8274ea92.htseq.counts.gz	062da20718f3a0838c18d81bcc1b9355	250062	live
cd46404f-c6ba-4495-9f3e-be648e9bc8cd	7403bf3f-1678-4b86-b094-c87c993e583f.htseq.counts.gz	8eed1b142231523ad9d712bc2eacf2f0	259772	live
bb1c93af-5c44-4f7b-8d34-ed1940472570	6a508e94-c094-4c0f-85c3-5ea50b54a399.htseq.counts.gz	7b9301e4e82554be6b4a4c1adf94bf72	257600	live
e0822da0-24d1-413a-b87f-5c6a242d3732	33dbd5a5-f760-491a-aef5-5ff8be13a8cd.htseq.counts.gz	358d89945590117c50f09320c7df68d6	255045	live
7d62fa5a-9df0-42eb-8111-989b15862d3f	6598740f-64d5-4b20-af26-dac644efc45f.htseq.counts.gz	3585cdd7411b42c7f74b55f09ca628c9	261441	live
