id	filename	md5	size	state
9c9d5ecc-f8e5-45fd-8a2a-6cad5b08e00d	e1e8bd0c-ea43-45fb-9e42-80b37df2ee3b.htseq.counts.gz	302de3fc7fb8e6747e1a362dbd61416f	254003	released
60082a02-daef-4780-89fa-68f8a967515b	b36d3864-0d7a-4362-9bc4-89e5e16e5c25.htseq.counts.gz	45b2abd8a7adc86490adb6f6bd4c50cc	254702	released
aa3c8e63-a0b8-4c69-b34e-74c8b0e2d9c4	289f5ff8-da39-4b95-a374-56bdbb866e49.htseq.counts.gz	4e6ba4a2c83afc81352a8043645ba2ac	252980	released
5c287d80-d4d1-4728-afd2-875b0fe5c141	6484ba80-6c7a-4a1d-a09c-4ecce57f971c.htseq.counts.gz	6539480209c2ebc93b6149c97c255b4c	256231	released
17441421-ce79-4dbe-9bce-276b1c840919	0d2efe0a-c0a9-4a75-bf04-b5dbf497b561.htseq.counts.gz	e7635da451d9b1a08e6c6569830f0c75	252788	released
ffa1ce78-edba-4e59-9ebc-083f68098726	e3a5afb5-1d0e-499c-a40b-4d7ffe6454e3.htseq.counts.gz	fe095a333181e7d6f6e28855f58e8356	255640	released
fc4a31bb-7dde-40f8-be1e-2976f9413ef5	6776d40b-9c3d-446c-ac53-2b9995256580.htseq.counts.gz	622e6a12adf4fa84dacd6b49a339eeb7	256283	released
5fbce707-1518-449b-9076-784b3d6f3276	02d58612-fa28-4d8e-b933-95f5f01602d3.htseq.counts.gz	b1f302fa8589dd0b8ea41124532ad373	256014	released
d1c5a0b9-da3c-4ecf-b0bd-3e9b822449f0	49d22e23-102c-4ea4-84bc-215dd2e8002e.htseq.counts.gz	7254951ae6fcf26b44d151e1a078b8cc	253924	released
4dd3f02a-ddf6-42ea-9067-25a248085117	2447bf34-31cc-4c9a-8521-77f45a92ed97.htseq.counts.gz	30521e81c4aac24643a0fbd1f4aa272e	258182	released
8a8c6c6c-971a-4045-b04d-9325195a1598	7a3c64e7-98bc-4cbf-8a2a-0c3314d46ad2.htseq.counts.gz	b1d57c952c991f2c32530182f9249c10	256454	released
6599630c-662c-4837-9e7c-1e31b64c709a	cfd06ff6-87b9-4ad3-8ebf-3bb6299449a5.htseq.counts.gz	cac67eb4326072e2c7291eefc918342e	252973	released
f31fe296-402e-4e7d-b072-e4a6571a9c8a	bd66a50d-07cb-4d08-a6fa-73e0ed15ebe0.htseq.counts.gz	73cd762fa5297364c5b9d4acc8736671	263319	released
4c149ccb-5f4b-4ae9-ad7c-343b37859230	8ddee527-8143-43ef-91de-3cb78f1616ae.htseq.counts.gz	556d36b937fecdd55d1c1743bdaee9c1	263990	released
96124930-9504-4947-b81f-5ff241691f6f	984ea13e-adc6-48f7-830d-66ce450a2ea0.htseq.counts.gz	c4370df6e6da89350ad33d7805bc29a4	254570	released
80d396ea-a445-4dc9-9555-812208a31019	c08817f0-fc05-44ea-8a92-8b7538ac49d8.htseq.counts.gz	c0c9d5474b4652e84471c3f08f287546	257046	released
c51ba8e3-6bfe-47da-b1df-cf62f2d640b5	34119118-6feb-4641-9e6c-485981c7984b.htseq.counts.gz	5b3e11db00f52e43f71b1737a3d20580	252921	released
9aac5023-dfd3-4b10-9a50-3746cc18414d	08e381b6-7100-4628-8ae7-ecdf42827902.htseq.counts.gz	25f8e26bf47e3670d6efbe8e92dba596	255489	released
0085c623-bcdd-4b71-960c-a42acd0e53e4	801c2c60-5dc2-43f7-949f-18b5a35a4ca3.htseq.counts.gz	4bfe0e3c85512a673c822fa01763cb21	255034	released
60d1dfdb-b77a-4b68-baf3-02055ba74154	a842f65f-8e47-4ddb-81aa-a4acff6b4963.htseq.counts.gz	c4860fecc2c9741b094d0a1aacdbd8b6	255271	released
9c546435-1d9a-4557-b296-df0800dfa995	3f4c303e-97a4-4171-b389-0d8dfce24aa7.htseq.counts.gz	8ce298309df5fbb71e01914d8ebb94e9	256478	released
d926deb0-d7b4-402a-a002-96ef5c7d4d13	3dce2e68-bcf1-42b6-9374-b2724a0f5242.htseq.counts.gz	a0646644ba5f47453806109a831af3e9	254120	released
65bb4c18-acb3-4caa-835d-075d2d6a20bf	cf503a9b-6af6-461a-8833-a6d26c99bdb7.htseq.counts.gz	d81a855704148aa79e10594e86a9036b	255624	released
06b98f02-9853-4c2f-87fa-1e0a454ef4bc	b42d8f67-8e05-4302-ae87-783dfb38a58a.htseq.counts.gz	c1db9547274a79d545d4db7e25bde969	255323	released
e829dfb2-2113-4471-b4cc-72a0e77bcd89	a73b7250-3437-4279-b3e1-1add31d7b3fc.htseq.counts.gz	9a3bf4b35a56e8bc24aeaef7cbd695a3	255425	released
b7fb1af9-c943-4075-82a3-0e75b3b9cfcd	02b3ab24-8d8e-40b4-b0a5-d69aa69e0a6f.htseq.counts.gz	b52cc79433c633782301d5a7a605522d	258650	released
e453e4de-106a-4aff-80a9-e2154cd55157	20d85581-6c70-4c0c-bc9c-93c3e3a08bc3.htseq.counts.gz	0e87af13f73e36f4f311a78c9bee3b07	254186	released
0be2e699-7dc3-4991-a4e1-8d56a54ae6c7	e68b0db1-da01-475f-aa4e-6f7f87bbc135.htseq.counts.gz	be3bf3419e56edf1705e62aea2366673	255392	released
